id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
89812483,Max Metalmorph,Trap Card,Normal Trap,trap,"Tribute 1 face-up monster; Special Summon 1 monster that cannot be Normal Summoned/Set and mentions ""Max Metalmorph"" from your hand, Deck, or GY, then you can equip this card to it with the following effect.
● The equipped monster gains 400 ATK/DEF, it cannot be destroyed by Spell or monster effects, also your opponent cannot target it with monster effects or Spell Cards or effects.
You can only activate 1 ""Max Metalmorph"" per turn.",Metalmorph,0.09,0.25,0.0,0.0,0.0
41867019,Mayakashi Mayhem,Trap Card,Continuous Trap,trap,"If a Zombie Synchro Monster(s) is Special Summoned, except from the Extra Deck, even during the Damage Step: You can apply 1 of the following effects. You cannot apply that same effect of ""Mayakashi Mayhem"" for the rest of this turn.
● Draw 1 card.
● Set 1 ""Mayakashi"" Spell/Trap directly from your Deck, except ""Mayakashi Mayhem"".
● Send the 1 monster with the lowest ATK your opponent controls to the GY (your choice, if tied).
● Inflict 800 damage to your opponent.
You can only activate the effect of ""Mayakashi Mayhem"" once per Chain.",Mayakashi,0.18,0.28,0.99,0.49,0.49
39753577,Mayakashi Metamorphosis,Trap Card,Normal Trap,trap,"Discard 1 card, then target 1 of your ""Mayakashi"" monsters that is banished or in your GY; Special Summon it. Your opponent cannot target it with card effects this turn. You cannot Special Summon monsters from the Extra Deck the turn you activate this card, except ""Mayakashi"" monsters. You can only activate 1 ""Mayakashi Metamorphosis"" per turn.",Mayakashi,0.2,0.25,0.99,0.25,0.25
76209339,Megalith Emergence,Trap Card,Continuous Trap,trap,"You can target 1 ""Megalith"" monster in your GY; Special Summon it in Defense Position, but place it on the bottom of the Deck when it leaves the field (even if this card leaves the field). You can only use this effect of ""Megalith Emergence"" once per turn.",Megalith,0.18,0.19,1.2,0.25,0.49
40204620,Megalith Promotion,Trap Card,Continuous Trap,trap,"You can target 1 Level 4 or lower monster you control; its Level becomes double its original Level until the end of this turn (even if this card leaves the field). You can only use this effect of ""Megalith Promotion"" once per turn.",Megalith,0.25,0.25,0.99,0.25,0.39
2992036,Meklord Astro the Eradicator,Trap Card,Normal Trap,trap,"Target 3 ""Meklord"" monsters with different names in your GY; add them to your hand, OR Special Summon them, ignoring their Summoning conditions. Until the end of your next turn after this card is activated, you cannot Special Summon monsters, except Machine monsters. If you control a ""Meklord Astro"" monster: You can banish this card from your GY; destroy 1 Synchro Monster your opponent controls, and if you do, inflict damage to your opponent equal to its original ATK. You can only use each effect of ""Meklord Astro the Eradicator"" once per turn.",Meklord,0.03,0.1,0.99,0.25,0.49
77864539,Meklord Factory,Trap Card,Normal Trap,trap,"When a ""Meklord"" monster on the field is targeted for an attack: Target 1 ""Meklord Army"" monster in your Graveyard; add that target to your hand, then destroy the attack target.",Meklord,0.06,0.19,0.99,0.25,0.25
41475424,Mektimed Blast,Trap Card,Normal Trap,trap,"Target 1 ""Meklord"" monster you control and 1 card your opponent controls; destroy them.",Meklord,0.05,0.11,0.99,0.25,0.25
82134632,Melffy Playhouse,Trap Card,Normal Trap,trap,"Detach any number of materials from Beast Xyz Monsters you control, then target up to that many cards your opponent controls; return them to the hand, also all Beast Xyz Monsters you control gain 500 ATK for each material detached to activate this card, until the end of this turn.",Melffy,0.07,0.13,0.99,0.45,0.25
63804637,Melodious Illusion,Trap Card,Normal Trap,trap,"Target 1 ""Melodious"" monster you control; this turn, that face-up monster you control is unaffected by your opponent's Spell/Trap effects, and it can make a second attack during each Battle Phase.",Melodious,0.58,0.45,1.0,1.76,0.49
79600447,Mementotlan Cranium Burst,Trap Card,Continuous Trap,trap,"While you control a ""Memento"" monster, your opponent's monsters that can attack must attack the ""Memento"" monster you control with the highest ATK (their choice, if tied). When your opponent activates a monster effect on the field (except during the Damage Step): You can target 1 ""Mementoal Tecuhtlica - Combined Creation"" you control; it loses exactly 1000 ATK/DEF, and if it does, negate that activated effect. You can only activate this effect of ""Mementotlan Cranium Burst"" once per Chain.",Memento,0.16,0.16,0.0,0.0,0.49
43215738,Mementotlan Fracture Dance,Trap Card,Normal Trap,trap,"If you control a ""Memento"" monster: Target 1 card on the field; destroy it, then, if you control ""Mementoal Tecuhtlica - Combined Creation"", you can destroy 1 more card on the field. When an attack is declared involving your ""Memento"" monster and an opponent's monster: You can banish this card from your GY; all monsters your opponent currently controls lose 1000 ATK until the end of this turn. You can only use each effect of ""Mementotlan Fracture Dance"" once per turn.",Memento,0.16,0.15,0.0,0.0,0.49
71098407,Memory Loss,Trap Card,Normal Trap,trap,"When a face-up Attack Position monster your opponent controls just activated an effect (except during the Damage Step): Negate that effect, and if you do, change that monster to face-up Defense Position.",,0.03,0.03,0.99,0.25,0.25
60080151,Memory of an Adversary,Trap Card,Normal Trap,trap,"When an opponent's monster declares an attack: You take damage equal to the attacking monster's ATK, and if you do, banish that monster. During the End Phase of your opponent's next turn, Special Summon that monster to your side of the field.",,0.34,0.31,0.99,0.67,0.25
75646520,Metal Detector,Trap Card,Normal Trap,trap,You can only activate this card when a Continuous Trap Card is activated. Negate all Continuous Trap Cards during the turn this card is activated.,,0.04,0.03,0.99,0.25,0.25
26905245,Metal Reflect Slime,Trap Card,Continuous Trap,trap,Special Summon this card in Defense Position as an Effect Monster (Aqua/WATER/Level 10/ATK 0/DEF 3000). (This card is also still a Trap.) This card cannot attack.,Slime,0.08,0.13,0.99,0.25,0.25
69711728,Metalfoes Combination,Trap Card,Continuous Trap,trap,"Once per turn, if a Fusion Monster is Fusion Summoned: You can target 1 ""Metalfoes"" monster in your Graveyard with a lower Level than that Fusion Monster; Special Summon it. If this card is sent from the field to the Graveyard: You can add 1 ""Metalfoes"" monster from your Deck to your hand.",Metalfoes,0.05,0.11,0.99,0.5,0.39
33327029,Metalfoes Counter,Trap Card,Normal Trap,trap,"If a card(s) you control is destroyed by battle or card effect: Special Summon 1 ""Metalfoes"" monster from your Deck. During either player's turn, except the turn this card was sent to the Graveyard: You can banish this card from your Graveyard; add 1 face-up ""Metalfoes"" Pendulum Monster from your Extra Deck to your hand.",Metalfoes,0.03,0.08,3.0,0.49,0.25
42237854,Metalhold the Moving Blockade,Trap Card,Continuous Trap,trap,"Activate this card by targeting any number of Level 4 Machine-Type monsters you control; Special Summon this card as an Effect Monster (Machine-Type/EARTH/Level 4/ATK 0/DEF 0), then equip those face-up monsters to this card. (This card is also still a Trap Card.) If Summoned this way, this card gains ATK equal to the combined ATK of the monsters equipped to it by this effect, monsters your opponent controls cannot target monsters you control for attacks, except this one, also your opponent cannot target monsters you control with card effects, except this one.",,0.08,0.14,0.99,0.25,0.25
68540059,Metalmorph,Trap Card,Normal Trap,trap,"Target 1 face-up monster on the field; equip this card to that target. It gains 300 ATK/DEF. If it attacks, it gains ATK equal to half the ATK of the attack target, during damage calculation only.",,0.02,0.12,0.99,1.15,0.39
43959432,Metamorphortress,Trap Card,Continuous Trap,trap,"Activate this card by targeting 1 Level 4 or higher monster you control; Special Summon this card as an Effect Monster (Rock-Type/EARTH/Level 4/ATK 1000/DEF 1000), then equip that face-up monster to this card. (This card is also still a Trap Card.) If Summoned this way, this card gains ATK and DEF equal to the ATK of the monster equipped to it by this effect, also if it attacks, change it to Defense Position at the end of the Damage Step.",,0.12,0.16,0.99,0.89,0.39
54199839,Metaphys Ascension,Trap Card,Normal Trap,trap,"Discard 1 ""Metaphys"" card; draw 1 card, then you can banish 1 ""Metaphys"" monster from your Deck. If this card is banished: You can add 1 ""Metaphys"" card from your Deck to your hand, except ""Metaphys Ascension"". You can only use 1 ""Metaphys Ascension"" effect per turn, and only once that turn.",Metaphys,0.11,0.16,0.99,3.0,0.25
52714670,Metaphys Dimension,Trap Card,Continuous Trap,trap,"If your opponent Special Summons a monster (except during the Damage Step): You can target 1 of your banished ""Metaphys"" monsters; Special Summon it, but banish it during the End Phase of the next turn. If your other ""Metaphys"" card in its owner's possession is banished while this card is already face-up in your Spell & Trap Zone: You can target 1 card your opponent controls; banish it. You can only use each effect of ""Metaphys Dimension"" once per turn.",Metaphys,0.13,0.24,2.95,1.0,0.79
89208725,Metaverse,Trap Card,Normal Trap,trap,"Take 1 Field Spell from your Deck, and either activate it or add it to your hand.",,0.16,0.12,0.99,3.4,0.49
56856951,Meteor Flare,Trap Card,Normal Trap,trap,"Activate by sending 2 cards from your hand to the Graveyard while your opponent has more than 3000 Life Points. Inflict 2000 damage to your opponent. If this card is in the Graveyard, you can add it to your hand instead of conducting your normal draw during your Draw Phase.",,0.12,0.22,0.99,0.2,0.39
64274292,Meteorain,Trap Card,Normal Trap,trap,"During this turn, when your monsters attack with an ATK that is higher than the DEF of your opponent's Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points.",,0.15,0.29,7.55,1.3,0.39
24166324,Meteoroa Drytron,Trap Card,Continuous Trap,trap,"If a ""Drytron"" card(s) is banished (except during the Damage Step): You can Tribute 1 ""Drytron"" monster, then target up to 2 of your banished ""Drytron"" cards; add them to your hand. You can reveal 1 ""Meteonis Drytron"" in your hand; Ritual Summon 1 Machine Ritual Monster from your hand or GY, by Tributing Machine monsters from your hand or field whose total ATK equals or exceeds its ATK. You can only use each effect of ""Meteoroa Drytron"" once per turn.",Drytron,0.12,0.06,0.0,0.0,0.0
37580756,Michizure,Trap Card,Normal Trap,trap,"When a monster is sent from the field to your GY, even during the Damage Step: Target 1 monster on the field; destroy it.",,0.08,0.12,1.89,6.03,0.39
18190572,Micro Ray,Trap Card,Normal Trap,trap,Target 1 face-up monster on the field; that target's DEF becomes 0 until the end of this turn.,,0.07,0.12,0.99,0.25,0.25
42705243,Mikanko Promise,Trap Card,Normal Trap,trap,"Special Summon 1 ""Mikanko"" monster from your hand or Deck, then you can equip it with 1 Equip Spell from your hand or GY that can equip to that monster. Banish that monster when it leaves the field. You can only activate 1 ""Mikanko Promise"" per turn.",Mikanko,0.09,0.1,0.0,0.0,0.25
78199891,Mikanko Rivalry,Trap Card,Normal Trap,trap,"If you control a ""Mikanko"" monster: Target 1 face-up monster on the field; equip it with 1 Equip Spell from your Deck that can equip to it. If an Equip Spell(s) is sent to your GY, while this card is in your GY (except during the Damage Step): You can banish this card, then target 1 Equip Spell in your GY; add it to your hand. You can only use each effect of ""Mikanko Rivalry"" once per turn.",Mikanko,0.14,0.11,0.0,0.0,0.25
53174748,Mikanko Spiritwalk,Trap Card,Normal Trap,trap,"Target 1 face-up monster your opponent controls; equip that face-up monster to 1 ""Mikanko"" monster you control as an Equip Spell, then if a Ritual Monster Card is on the field, you can inflict 500 damage to your opponent for each Equip Spell you control. You can banish this card from your GY; Special Summon 1 of your ""Mikanko"" monsters that is banished or in your hand. You can only use each effect of ""Mikanko Spiritwalk"" once per turn.",Mikanko,0.1,0.07,0.0,0.0,0.25
10632284,Mimesis Elephant,Trap Card,Normal Trap,trap,"Special Summon this card as an Effect Monster (Beast/EARTH/Level 2/ATK 0/DEF 2000). (This card is also still a Trap.) If this card is in the Monster Zone (Quick Effect): You can declare 1 Type and 1 Attribute, then target 1 face-up monster on the field; it becomes that Type and Attribute, until the end of this turn. You can only use this effect of ""Mimesis Elephant"" once per turn.",Trap Monster,0.04,0.05,1.75,0.25,0.49
59293853,Mimighoul Room,Trap Card,Normal Trap,trap,"Special Summon 1 ""Mimighoul"" monster from your hand or Deck to your field, or in face-down Defense Position to your opponent's field, then you can change 1 face-up monster on the field to face-down Defense Position. You can banish this card from your GY, then target any number of ""Mimighoul"" cards you control; return them to the hand. You can only use 1 ""Mimighoul Room"" effect per turn, and only once that turn.",Mimighoul,0.33,0.22,0.0,0.0,0.0
15800838,Mind Crush,Trap Card,Normal Trap,trap,"Declare 1 card name; if that card is in your opponent's hand, they must discard all copies of it, otherwise you discard 1 random card.",,0.07,0.13,4.44,4.74,0.25
68937720,Mind Drain,Trap Card,Continuous Trap,trap,Activate this card by paying 1000 LP. Effects of monsters in the hand cannot be activated.,,0.19,0.23,1.79,0.49,0.39
75392615,Mind Haxorz,Trap Card,Normal Trap,trap,Pay 500 Life Points. Look at your opponent's hand and all Set cards on their side of the field.,,0.07,0.15,0.99,0.25,0.25
59718521,Mind Over Matter,Trap Card,Counter Trap,trap,"When a monster would be Normal or Special Summoned, OR a Spell/Trap Card is activated: Tribute 1 Psychic-Type monster; negate the Summon or activation, and if you do, destroy that card.",,0.17,0.33,0.99,1.84,0.39
85519211,Minefield Eruption,Trap Card,Normal Trap,trap,"Inflict 1000 damage to your opponent for each face-up ""Mine Golem"" on your side of the field. After that, destroy all face-up ""Mine Golem""(s) on your side of the field.",,0.08,0.13,1.0,0.25,0.25
34815282,Miniaturize,Trap Card,Continuous Trap,trap,"Activate this card by targeting 1 face-up monster on the field with more than 1000 original ATK that has a Level; its Level is reduced by 1, also it loses 1000 ATK. When that monster leaves the field, destroy this card.",,0.02,0.01,0.99,0.25,0.25
1918087,Minor Goblin Official,Trap Card,Continuous Trap,trap,You can only activate this card when your opponent's Life Points are 3000 or less. Inflict 500 points of damage to your opponent's Life Points during each of his/her Standby Phases.,,0.02,0.07,0.99,1.36,0.25
55985014,Miracle Kids,Trap Card,Normal Trap,trap,"Target 1 monster your opponent controls; that target loses 400 ATK for each ""Hero Kid"" in your Graveyard, until the End Phase.",,0.06,0.11,0.99,0.25,0.25
97168905,Miracle Locus,Trap Card,Normal Trap,trap,"Target 1 face-up Attack Position monster you control; your opponent draws 1 card, also that monster gains 1000 ATK until the end of this turn, and if it does, it can make up to 2 attacks on monsters during each Battle Phase this turn. If it attacks or is attacked this turn, your opponent takes no battle damage from that attack.",,0.04,0.05,0.99,0.2,0.25
40456412,Miracle of the Supreme King,Trap Card,Normal Trap,trap,"If you control ""Supreme King Z-ARC"": Activate 1 of these effects (but you can only use each effect of ""Miracle of the Supreme King"" once per turn);
● Destroy 1 ""Supreme King Z-ARC"" you control, and if you do, Special Summon 1 ""Odd-Eyes"" Pendulum Monster or 1 LIGHT ""Supreme King Z-ARC"" from your Deck or Extra Deck, ignoring its Summoning conditions.
● Place 1 face-up Pendulum Monster from your Extra Deck in your Pendulum Zone.
● Set 1 Quick-Play Spell directly from your Deck.",Supreme King,0.09,0.11,0.0,0.0,0.25
68334074,Miracle Restoring,Trap Card,Normal Trap,trap,"Remove 2 Spell Counters from your side of the field, then target 1 ""Dark Magician"" or ""Buster Blader"" in your Graveyard; Special Summon that target.",Dark Magician,0.07,0.12,0.99,0.98,0.25
21636650,Miracle's Wake,Trap Card,Normal Trap,trap,Target 1 monster that was destroyed by battle and sent to your GY this turn; Special Summon it.,,0.05,0.11,0.99,0.88,0.25
80551130,Miraculous Descent,Trap Card,Continuous Trap,trap,"Target 1 of your banished Fairy monsters; Special Summon it. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.",,0.08,0.14,0.99,0.45,0.25
52607696,Mirage Mirror Force,Trap Card,Normal Trap,trap,"When an opponent's monster declares an attack: Special Summon 1 Illusion monster from your hand or GY, and if you do, return the attacking monster to the hand. If a face-up Illusion monster(s) you control leaves the field by an opponent's card effect, while this card is in your GY (except during the Damage Step): You can banish this card; Special Summon 1 Illusion monster from your hand or GY. You can only use this effect of ""Mirage Mirror Force"" once per turn.",Mirror Trap,0.12,0.18,0.0,0.0,0.0
44095762,Mirror Force,Trap Card,Normal Trap,trap,When an opponent's monster declares an attack: Destroy all your opponent's Attack Position monsters.,,0.02,0.15,4.99,3.07,0.99
29649320,Mirror Force Launcher,Trap Card,Continuous Trap,trap,"Once per turn, during your Main Phase: You can discard 1 monster; add 1 ""Mirror Force"" from your Deck or GY to your hand. If this Set card is destroyed by your opponent's card effect and sent to your GY: You can Set this card from your GY and 1 ""Mirror Force"" from your hand, Deck, or GY. They can be activated this turn.",,0.08,0.14,0.99,0.25,0.25
43452193,Mirror Gate,Trap Card,Normal Trap,trap,"When an opponent's monster declares an attack targeting a face-up ""Elemental HERO"" monster you control: Switch control of the opponent's attacking monster with the targeted monster you control, then calculate damage. Control of both monsters switches back during the End Phase.",Elemental HERO,0.14,0.28,1.57,2.95,0.25
67232306,Mirror Mail,Trap Card,Normal Trap,trap,When a face-up monster you control is targeted for an attack: Its ATK becomes equal to that of the attacking monster.,,0.11,0.12,0.99,0.2,0.25
46656406,Mirror of Oaths,Trap Card,Normal Trap,trap,"When your opponent Special Summons a monster(s) from their Main Deck: Destroy that monster(s), and if you do, draw 1 card.",,0.3,0.37,1.55,1.27,0.99
22359980,Mirror Wall,Trap Card,Continuous Trap,trap,"Each of your opponent's monsters that conducted an attack while this card was face-up on the field has its ATK halved as long as this card remains on the field. During each of your Standby Phases, pay 2000 LP or destroy this card.",,0.14,0.17,2.49,2.85,0.49
164710,Mischief of the Gnomes,Trap Card,Normal Trap,trap,"This turn, reduce the Levels of all monsters in each player's hand by 1 (even after they are Summoned/Set). You can banish this card from the Graveyard; this turn, reduce the Levels of all monsters in each player's hand by 1 (even after they are Summoned/Set).",,1.0,1.47,1.99,5.99,1.99
29795530,Mischief of the Yokai,Trap Card,Normal Trap,trap,"Each face-up monster on the field loses 2 Levels, until the End Phase. You can remove from play this card from your Graveyard to select 1 face-up monster, and reduce its Level by 1, until the End Phase. This effect cannot be activated the turn this card is sent to the Graveyard.",,2.75,1.21,3.79,49.99,0.0
58392024,Mispolymerization,Trap Card,Normal Trap,trap,Activate only when a Fusion Monster is Special Summoned. Return all face-up Fusion Monsters to their respective Extra Decks.,,0.1,0.25,1.25,0.98,0.25
59305593,Mistake,Trap Card,Continuous Trap,trap,Neither player can add cards from their Deck to their hand except by drawing them.,,0.16,0.17,1.49,1.04,0.39
17954937,Mitsurugi Great Purification,Trap Card,Normal Trap,trap,"When your opponent activates a card or effect: Tribute 1 Level 5 or higher Reptile monster; negate that effect, and if you do, destroy that card. You can banish this card from your GY, then target 1 Reptile monster in your GY; Special Summon it, and if you do, Tribute 1 other monster you control. You can only use 1 ""Mitsurugi Great Purification"" effect per turn, and only once that turn.",Mitsurugi,0.08,0.15,0.0,0.0,0.0
49604192,Mitsurugi Tempest,Trap Card,Normal Trap,trap,"If you have a ""Mitsurugi"" Ritual Spell in your GY: Tribute 3 monsters whose original names are ""Ame no Murakumo no Mitsurugi"", ""Futsu no Mitama no Mitsurugi"", and ""Ame no Habakiri no Mitsurugi""; make your opponent banish exactly 8 cards from their hand, Extra Deck, field, and/or GY. You can only activate 1 ""Mitsurugi Tempest"" per turn.",Mitsurugi,0.09,0.11,0.0,0.0,0.0
37436476,Molten Whirlwind Wall,Trap Card,Continuous Trap,trap,"All face-up ""Laval"" monsters you control gain 100 ATK for each ""Laval"" monster in your Graveyard.",Laval,0.26,0.11,1.49,0.25,0.25
59983249,Monarchic Perfection,Trap Card,Continuous Trap,trap,"Once per Chain, if your opponent Special Summons a monster(s), and you control a Tribute Summoned monster (except during the Damage Step): You can banish 1 ""Monarch"" Spell/Trap from your GY, then activate 1 of these effects (but you can only use each effect of ""Monarchic Perfection"" once per turn);
● Destroy 1 monster on the field.
● Destroy up to 2 Spells/Traps on the field.
● Discard 1 random card from your opponent's hand.
● Destroy 1 face-down card on the field.
● Place 1 card from the field on top of the Deck.
● Banish 1 card on the field.",Monarch,0.25,0.15,0.0,0.0,0.0
23270035,Monster Assortment,Trap Card,Normal Trap,trap,"Reveal 1 Normal Monster from your Deck, and 1 Effect Monster from your Deck with the same Type, Attribute, and Level, then your opponent randomly chooses 1 for you to add to your hand, also you shuffle the other into your Deck. You can only activate 1 ""Monster Assortment"" per turn.",,0.03,0.07,0.99,26.0,0.49
54564198,Monster Rebirth,Trap Card,Normal Trap,trap,"If a monster(s) was destroyed by battle this turn: Send 1 ""Monster Reborn"" from your hand or Deck to the GY, then target 1 monster in either GY; Special Summon that monster to your field. (This is treated as a Special Summon by the effect of ""Monster Reborn"".)",,0.1,0.09,0.99,0.25,0.49
60621361,Monster Rebone,Trap Card,Continuous Trap,trap,"If your opponent Special Summoned a monster this turn: Activate this card by targeting 1 monster in your opponent's Graveyard; Special Summon it to your side of the field in Defense Position. When this card leaves the field, banish that monster. When that monster leaves the field, destroy this card.",,0.46,0.34,1.5,1.27,0.25
14005031,Moon Dance Ritual,Trap Card,Continuous Trap,trap,"Activate this card by targeting 1 WIND Xyz Monster you control that has no Xyz Materials. While that monster is on the field, negate the effects of all face-up monsters on the field. When that monster leaves the field, destroy this card. During the End Phase of the turn this card was activated: Attach this card to that monster as an Xyz Material.",,0.12,0.08,0.99,0.2,0.49
92890308,Morphtransition,Trap Card,Normal Trap,trap,"Activate only when a face-up ""Morphtronic"" monster you control is selected as an attack target. Negate the attack, and change the battle position of the selected ""Morphtronic"" monster.",Morphtronic,0.19,0.18,0.99,0.2,0.25
85101228,Morphtronic Bind,Trap Card,Continuous Trap,trap,"While you control a face-up ""Morphtronic"" monster, all Level 4 or higher monsters your opponent controls cannot attack or change their battle positions.",Morphtronic,0.38,0.3,1.76,1.26,0.39
77229910,Morphtronic Forcefield,Trap Card,Counter Trap,trap,"Negate the activation of a Spell or Trap Card that would destroy a face-up ""Morphtronic"" monster you control and destroy it. Add 1 ""Morphtronic"" card from your Deck to your hand.",Morphtronic,0.06,0.25,1.76,1.06,0.25
44413654,Morphtronic Impact Return,Trap Card,Normal Trap,trap,"Target up to 2 Spells/Traps your opponent controls; shuffle 1 ""Morphtronic"" monster from your hand into the Deck, and if you do, shuffle the targeted card(s) into the Deck. You can banish this card from your GY, then target 1 of your ""Morphtronic"" monsters that is banished or in your GY; Special Summon it in Defense Position. You can only use 1 ""Morphtronic Impact Return"" effect per turn, and only once that turn.",Morphtronic,0.09,0.09,0.99,0.99,0.25
14613029,Morphtronic Mix-up,Trap Card,Normal Trap,trap,"If you control 2 or more face-up ""Morphtronic"" monsters, select 2 cards your opponent controls. Destroy 1 card of your opponent's choice from those 2.",Morphtronic,0.15,0.14,0.99,0.25,0.25
28284902,Morphtronic Monitron,Trap Card,Continuous Trap,trap,"When a ""Morphtronic"" monster is Summoned, you can change it to face-up Defense Position.",Morphtronic,0.14,0.17,3.99,0.2,0.25
49833312,"Morphtronics, Scramble!",Trap Card,Normal Trap,trap,"Activate only when your opponent declares a direct attack while you control no monsters. Negate that attack and Special Summon 1 ""Morphtronic"" monster from your hand.",Morphtronic,0.18,0.23,0.99,0.25,0.25
80863132,Muko,Trap Card,Normal Trap,trap,Activate only when an effect of drawing card(s) is activated. Both players see the cards drawn by the effect and discard them all to the Graveyard.,,0.0,0.0,25.2,0.25,0.0
14057297,Multiple Destruction,Trap Card,Normal Trap,trap,"If both players have 3 or more cards in their hand: Each player places their entire hand on the bottom of the Deck in any order, also you lose LP equal to the total number of cards returned to the Deck by this effect x 300 (min. 1), then each player draws 5 cards. You can only activate 1 ""Multiple Destruction"" per turn.",,1.25,0.83,1.39,2.85,2.99
41458579,Musakani Magatama,Trap Card,Counter Trap,trap,"When your opponent activates a Spell/Trap Card, or monster effect, that destroys a card(s), while you control a ""Six Samurai"" monster: Negate the activation, and if you do, destroy it.",Six Samurai,0.1,0.14,0.99,0.2,0.25
75364199,Mutually Affured Destruction,Trap Card,Normal Trap,trap,"Both players must keep their hands revealed this turn. While their hands are revealed by this effect, if they both have a card with the same name in their hands, neither player can activate cards with that name, or their effects.",,0.11,0.04,1.75,0.25,0.49
49251811,Mystic Probe,Trap Card,Normal Trap,trap,You can only activate this card when a Continuous Spell Card is activated. Negate all Continuous Spell Cards during the turn this card is activated.,,0.02,0.05,0.99,0.2,0.25
35563539,Mystical Refpanel,Trap Card,Normal Trap,trap,Activate only when a Spell Card that targets 1 player is activated. The effect of that Spell Card is applied to the other player instead.,,25.66,26.84,70.5,1.98,19.99
24429467,Mythical Bestiamorph,Trap Card,Continuous Trap,trap,"Each time an opponent's monster effect is activated, place 1 Spell Counter on this card when that effect resolves. You can send this card with 6 or more Spell Counters to the GY; add 1 Spell from your Deck to your hand. You can only use this effect of ""Mythical Bestiamorph"" once per turn.",,0.07,0.15,0.99,0.25,0.25
5466615,Myutant Clash,Trap Card,Continuous Trap,trap,"When you activate this card: You can target 1 Effect Monster your opponent controls; banish 1 ""Myutant"" monster from your GY, and if you do, negate its effect until the end of this turn (even if this card leaves the field). When your Level 8 or higher ""Myutant"" monster destroys an opponent's monster by battle: You can draw 1 card. You can only use this effect of ""Myutant Clash"" once per turn. You can only activate 1 ""Myutant Clash"" per turn.",Myutant,0.04,0.07,0.99,39.99,0.39
31855260,Myutant Cry,Trap Card,Normal Trap,trap,"During the Main Phase: Fusion Summon 1 ""Myutant"" Fusion Monster from your Extra Deck, by shuffling the Fusion Materials listed on it into the Deck, from among your cards on the field, in your GY, and/or your face-up banished cards. You can only activate 1 ""Myutant Cry"" per turn.",Myutant,0.12,0.08,0.99,39.99,0.49
60967717,Myutant Expansion,Trap Card,Continuous Trap,trap,"When you activate this card: You can take 1 Level 4 or lower ""Myutant"" monster from your Deck, and either add it to your hand or Special Summon it. If a Level 8 or higher ""Myutant"" monster(s) you control would be destroyed by card effect, you can banish this card you control instead. You can only activate 1 ""Myutant Expansion"" per turn.",Myutant,0.07,0.09,0.99,39.99,0.39
40172183,Narrow Pass,Trap Card,Continuous Trap,trap,This card can only be activated when both players have 2 monsters or less on their respective sides of the field. Both players can only Normal Summon up to 2 additional monsters on their sides of the field.,,0.17,0.18,0.99,0.98,0.25
18158397,Natural Disaster,Trap Card,Continuous Trap,trap,"Inflict 500 damage to your opponent each time a card(s) they control is destroyed and sent to the Graveyard by the effect of a ""Cloudian"" monster.",Cloudian,0.12,0.14,0.99,0.2,0.25
83467607,Nature's Reflection,Trap Card,Normal Trap,trap,"During this turn, any effect activated by your opponent that would inflict damage becomes an effect that inflicts damage to their Life Points.",,0.1,0.17,1.0,0.95,0.25
3734202,Naturia Sacred Tree,Trap Card,Continuous Trap,trap,"If this card is sent to the Graveyard: Add 1 ""Naturia"" card from your Deck to your hand, except ""Naturia Sacred Tree"". You can only use 1 of the following effects of ""Naturia Sacred Tree"" per turn, and only once that turn.
● You can Tribute 1 EARTH Insect-Type monster; Special Summon 1 Level 4 or lower EARTH Plant-Type monster from your Deck.
● You can Tribute 1 EARTH Plant-Type monster; Special Summon 1 Level 4 or lower EARTH Insect-Type monster from your Deck.",Naturia,0.02,0.15,0.99,0.25,0.39
81223446,Necro Fusion,Trap Card,Normal Trap,trap,"Fusion Summon 1 Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from your GY face-down, but it cannot attack this turn.",,0.04,0.07,0.99,0.25,0.25
56773577,Necrovalley Temple,Trap Card,Continuous Trap,trap,"While a ""Gravekeeper's"" monster(s) and ""Necrovalley"" are both on the field, monsters your opponent controls lose 500 ATK/DEF. Once per turn, during the Main Phase, if you control no card in your Field Zone: You can activate 1 ""Necrovalley"" directly from your hand or GY. If this card in your possession is destroyed by an opponent's effect and sent to your GY: You can Set 1 ""Necrovalley"" Spell/Trap directly from your Deck, except ""Necrovalley Temple"".",Gravekeeper's,0.2,0.3,1.54,1.09,0.49
38411870,Needle Ceiling,Trap Card,Normal Trap,trap,When there are 4 or more monsters on the field: Destroy all face-up monsters.,,0.26,0.35,1.78,3.5,2.99
38299233,Needle Wall,Trap Card,Continuous Trap,trap,"Once per turn, during your Standby Phase: Roll a six-sided die. Treat your opponent's Main Monster Zones as numbers 1-5, counting from your right, and destroy the monster that is in the same Main Monster Zone as the result. If the result is 6, roll again.",,0.18,0.2,0.99,1.14,0.25
84968490,Needlebug Nest,Trap Card,Normal Trap,trap,Send the top 5 cards of your Deck to the GY.,,0.23,0.51,0.99,0.25,0.39
