id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
60884672,Great Sand Sea - Gold Golgonda,Spell Card,Field Spell,spell,"All ""Springans"" Xyz Monsters on the field gain 1000 ATK. You can only use each of the following effects of ""Great Sand Sea - Gold Golgonda"" once per turn. If you control no ""Springans"" Xyz Monsters: You can discard 1 ""Springans"" card; Special Summon 1 ""Springans"" Xyz Monster from your Extra Deck. If a face-up Xyz Monster you control leaves the field by card effect (except during the Damage Step): You can target 1 monster your opponent controls; it cannot attack for the rest of this turn (even if this card leaves the field).",,0.42,0.26,0.99,34.99,0.79
7614732,Greater Polymerization,Spell Card,Normal Spell,spell,"Fusion Summon 1 Fusion Monster from your Extra Deck, using 3 or more monsters from your hand or field as Fusion Material, and if you do, it gains these effects.
● This card cannot be destroyed by card effects.
● If this card attacks a Defense Position monster, inflict piercing battle damage.",,0.28,0.34,1.99,7.6,0.49
3972721,Greed Grado,Spell Card,Quick-Play Spell,spell,"Activate only if you destroyed a face-up Synchro Monster controlled by your opponent this turn, either by battle or by a card effect. Draw 2 cards.",Greed,3.05,3.12,5.0,6.21,5.99
30552375,Grid Rod,Spell Card,Equip Spell,spell,"Equip only to a Cyberse monster you control. It gains 300 ATK, it is unaffected by your opponent's card effects, also the first time it would be destroyed by battle each turn, it is not destroyed. If this face-up card on the field is destroyed and sent to the GY: You can activate this effect; Cyberse monsters you currently control cannot be destroyed by battle or card effects until the end of this turn.",,0.03,0.12,0.99,0.25,0.49
18046862,Grief Tablet,Spell Card,Equip Spell,spell,"(This card is always treated as a ""Wedju"" card.)
The equipped monster cannot attack or be Tributed, also its effects are negated. Once per turn, if you control the equipped monster: You can add 1 ""Wedju"" card from your Deck to your hand, except ""Grief Tablet"". If this card is sent to the GY because the equipped monster is destroyed: You can inflict 500 damage to your opponent. You can only activate 1 ""Grief Tablet"" per turn.",Wedju,0.15,0.2,0.0,0.0,0.0
90502999,Ground Collapse,Spell Card,Continuous Spell,spell,Select 2 Main Monster Zones on the field. Neither player can use the selected zones. You cannot select a zone that is occupied by a Monster Card.,,0.21,0.14,1.0,1.12,0.99
67523044,Ground Xeno,Spell Card,Normal Spell,spell,"Add 1 Dinosaur Tuner or Dinosaur Normal Monster from your Deck to your hand, then destroy 1 card in your hand. You can banish this card from your GY; Fusion Summon 1 Dinosaur Fusion Monster from your Extra Deck, using monsters from your hand or field as material. You can only use each effect of ""Ground Xeno"" once per turn.",,6.04,11.97,0.0,0.0,25.99
34370473,Gryphon's Feather Duster,Spell Card,Normal Spell,spell,Destroy all Spell and Trap Cards on your side of the field. Increase your Life Points by the number of destroyed cards x 500 points.,,0.08,0.05,0.99,0.2,0.25
48653261,Guard Penalty,Spell Card,Quick-Play Spell,spell,"Select 1 monster on the field. If it is changed to Defense Position this turn, draw 1 card.",,0.1,0.13,0.99,0.49,0.25
17052477,Guarded Treasure,Spell Card,Continuous Spell,spell,"Activate this card by discarding 5 cards; draw 2 cards. While this card is on the field, draw 2 cards instead of 1 for your normal draw during your Draw Phase.",,0.08,0.22,2.49,6.71,0.39
40003819,Guardragon Reincarnation,Spell Card,Quick-Play Spell,spell,"Fusion Summon 1 Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it, that are all Link Monsters, from your field or GY. You can only activate 1 ""Guardragon Reincarnation"" per turn.",Guardragon,0.03,0.07,0.99,0.25,0.49
50186558,Guardragon Shield,Spell Card,Field Spell,spell,"You can target 1 Dragon monster you control; it gains ATK/DEF equal to the total Link Rating of the Link Monsters currently on the field x 100, until the end of the opponent's turn. You can only use this effect of ""Guardragon Shield"" once per turn. Once per turn, if exactly 1 Dragon monster you control would be destroyed by battle or card effect, you can send 1 Normal Monster from your hand or Deck to the GY instead.",Guardragon,0.04,0.09,1.25,0.45,0.49
61822419,Guilt-Gripping Morganite,Spell Card,Normal Spell,spell,"For the rest of this Duel, apply the following effects.
● You cannot activate monster effects in the hand.
● You can Normal Summon Level 5 or higher monsters without Tributing.
● You do not pay LP to activate Spell/Trap Cards.
You can banish this card from your GY, then reveal 1 ""Morganite"" card in your hand; place the revealed card on the bottom of the Deck, then draw 1 card.",Morganite,0.0,0.85,0.0,0.0,0.0
83008724,Gunkan Suship Catch-of-the-Day,Spell Card,Continuous Spell,spell,"Once per turn: You can reveal 1 ""Gunkan Suship Shari"" in your hand; place 1 counter on this card, and if you do, reveal 1 ""Gunkan"" Xyz Monster from your Extra Deck, and your opponent declares 1 ""Gunkan"" monster's card name, except ""Gunkan Suship Shari"", that is mentioned on any ""Gunkan"" Xyz Monster, then, you add that declared card from your Deck to your hand. If you cannot add, shuffle this card into the Deck. If this card in its owner's possession is destroyed by an opponent's card: Your opponent pays exactly 500 LP for each counter on this card.",Gunkan,0.08,0.11,0.0,0.0,0.25
62200831,Gunkan Sushipyard Seaside Supper Spot,Spell Card,Field Spell,spell,"Once per turn, if you Normal or Special Summon a ""Gunkan"" monster(s), even during the Damage Step: You can place 1 ""Gunkan"" card from your Deck on top of your Deck. Once per turn, if a face-up ""Gunkan"" monster(s) you control that was Special Summoned from the Extra Deck is sent to your GY by an opponent's card: Activate this effect; your opponent pays LP exactly equal to that monster's DEF in the GY, then you can apply this effect.
● Special Summon 1 ""Gunkan Suship Shari"" from your hand, then Special Summon 1 ""Gunkan"" Xyz Monster from your Extra Deck, by using that card you control as material. (This is treated as an Xyz Summon.)",Gunkan,0.06,0.09,0.99,0.65,0.25
55321970,Gust Fan,Spell Card,Equip Spell,spell,A WIND monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,,2.14,31.2,69.99,65.95,39.99
33970665,Guts of Steel,Spell Card,Normal Spell,spell,"Select 3 ""Scrap"" monsters in your Graveyard. Your opponent picks 1 of them, you Special Summon it to either player's side of the field, and remove the rest from play.",,0.08,0.18,0.99,0.2,0.25
74825788,H - Heated Heart,Spell Card,Normal Spell,spell,"Target 1 face-up monster you control; until the end of this turn, it gains 500 ATK, and if it attacks a Defense Position monster, inflict piercing battle damage to your opponent.",,0.06,0.07,0.99,0.96,0.25
73048641,Half Shut,Spell Card,Quick-Play Spell,spell,"Target 1 face-up monster on the field; it cannot be destroyed by battle this turn, also its ATK is halved until the end of this turn.",,0.05,0.19,0.99,0.25,0.25
4341721,Hallo-Ween!,Spell Card,Normal Spell,spell,"Add 1 ""Hallo, the Spirit of Tricks"" or ""Ween, the Spirit of Treats"" from your Deck or GY to your hand.",,0.04,0.06,0.0,0.0,0.0
80811661,Hamburger Recipe,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Hungry Burger"". You must also Tribute monsters whose total Level Stars equal 6 or more from the field or your hand.",,0.06,0.07,3.95,1.46,0.39
26412047,Hammer Shot,Spell Card,Normal Spell,spell,"Destroy 1 face-up Attack Position monster with the highest ATK. (If it is a tie, you get to choose.)",,0.1,0.21,0.99,0.79,0.25
74519184,Hand Destruction,Spell Card,Quick-Play Spell,spell,"Each player sends 2 cards from their hand to the GY, then draws 2 cards.",,0.28,0.6,1.99,3.17,1.49
31531170,Harmonic Oscillation,Spell Card,Normal Spell,spell,"If your opponent has 2 cards in their Pendulum Zones: Target those 2 cards; while both targets are in their Pendulum Zones, you can Pendulum Summon using their Pendulum Scales this turn, but only from the Extra Deck.",,0.05,0.1,1.0,0.25,0.49
7473735,Harmonic Synchro Fusion,Spell Card,Normal Spell,spell,"Send 1 Tuner and 1 non-Tuner from your face-up field to the GY; Special Summon both of the following monsters from your Extra Deck.
● 1 Synchro Monster that could be Synchro Summoned using just those 2 monsters in the GY as material.
● 1 Fusion Monster that could be Fusion Summoned using just those 2 monsters in the GY as material.
You cannot Special Summon from the Extra Deck the turn you activate this card, except Fusion or Synchro Monsters. You can only activate 1 ""Harmonic Synchro Fusion"" per turn.",Fusion,2.48,3.26,0.0,0.0,0.0
58441120,Harmonic Waves,Spell Card,Normal Spell,spell,Target 1 face-up monster on the field; it becomes Level 4 until the End Phase.,,0.07,0.22,1.5,0.25,0.25
86308219,Harpie Lady Phoenix Formation,Spell Card,Normal Spell,spell,"If you control 3 or more ""Harpie Lady"" and/or ""Harpie Lady Sisters"": Target as many monsters your opponent controls as possible, but not more than the total number of ""Harpie Lady"" and ""Harpie Lady Sisters"" you control; destroy those targets, and if you do, inflict damage to your opponent equal to the highest original ATK among those destroyed monsters (your choice, if tied). You cannot Special Summon monsters from the Main Deck or Extra Deck, nor conduct your Battle Phase, the turn you activate this card.",Harpie,0.1,0.2,3.95,0.25,0.39
18144507,Harpie's Feather Duster,Spell Card,Normal Spell,spell,Destroy all Spell and Trap Cards your opponent controls.,Harpie,0.5,2.8,1.9,16.98,1.99
39275698,Harpie's Feather Rest,Spell Card,Normal Spell,spell,"Target 3 ""Harpie Lady"" and/or ""Harpie Lady Sisters"" in your GY; shuffle them into the Deck, then draw 1 card. If you controlled a Level 5 or higher ""Harpie"" monster when you activated this effect, draw 2 cards instead. For the rest of this turn after this card resolves, you cannot Special Summon monsters, except WIND monsters. You can only activate 1 ""Harpie's Feather Rest"" per turn.",Harpie,0.46,0.4,7.95,29.99,0.49
75782277,Harpies' Hunting Ground,Spell Card,Field Spell,spell,"All Winged Beast monsters gain 200 ATK/DEF. If any ""Harpie Lady"" or ""Harpie Lady Sisters"" is Normal or Special Summoned: The player who conducted the Summon targets 1 Spell/Trap on the field; that player destroys that target.",Harpie,0.04,0.13,0.99,0.25,0.39
83108603,Hazy Pillar,Spell Card,Continuous Spell,spell,"You can Normal Summon ""Hazy Flame"" monsters for 1 less Tribute. Once per turn: You can target 1 face-up Xyz Monster you control; attach 1 ""Hazy Flame"" monster from your hand or your side of the field to that Xyz Monster as an Xyz Material.",Hazy,0.06,0.12,0.99,1.03,0.25
64801562,Heart of Clear Water,Spell Card,Equip Spell,spell,"If the equipped monster's ATK is 1300 or higher, this card is destroyed. The monster equipped with this card is not destroyed as a result of battle or by the effect of a card that targets the monster. (Damage calculation is applied normally.)",,0.21,0.2,1.0,0.99,0.25
35762283,Heart of the Underdog,Spell Card,Continuous Spell,spell,"During your Draw Phase, when you draw a Normal Monster(s): You can reveal it; draw 1 more card.",,0.1,0.35,0.99,4.4,0.99
45141013,Heat Wave,Spell Card,Normal Spell,spell,"At the start of your Main Phase 1: Neither player can Normal or Special Summon Effect Monsters, until your next Draw Phase.",,0.05,0.2,3.57,3.38,2.99
51684157,Heavenly Dragon Circle,Spell Card,Quick-Play Spell,spell,"Tribute 1 Wyrm monster; add 1 Wyrm monster from your Deck to your hand, or if you Tributed a non-Effect Monster to activate this card, you can Special Summon it instead, but negate its effects. During your Main Phase, if you control a face-up non-Effect Monster: You can banish this card from your GY; add 1 ""Tenyi"" card from your Deck to your hand. You can only use 1 ""Heavenly Dragon Circle"" effect per turn, and only once that turn.",Tenyi,0.11,0.07,1.5,0.25,0.49
17255673,Heavenly Gate of the Mikanko,Spell Card,Field Spell,spell,"While you control a monster that is equipped with an Equip Card, all monsters your opponent controls that can attack must attack monsters equipped with Equip Cards. If your ""Mikanko"" monster battles, your opponent cannot activate cards or effects until the end of the Damage Step. At the end of the Damage Step, if your ""Mikanko"" monster attacked: You can send 1 Equip Card you control to the GY; it can make another attack on a monster in a row.",Mikanko,2.94,5.86,0.0,0.0,5.99
34721681,Heavy Forward,Spell Card,Continuous Spell,spell,"When this card is activated: You can add 1 ""Infinitrack"" monster from your Deck to your hand. Once per turn: You can target 1 Machine Xyz Monster you control, then activate 1 of these effects;
● Change its battle position.
● Attach this card to it as material.
You can only activate 1 ""Heavy Forward"" per turn.",Infinitrack,0.21,0.14,5.89,49.99,0.39
20071842,Heavy Interlock,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Borreload Riot Dragon"". You must also Tribute monsters from your hand or field, and/or destroy ""Rokket"" monsters from your hand or face-up field, whose total Levels equal 8 or more. The monster Special Summoned by this effect cannot be destroyed by battle with a monster Special Summoned from the Extra Deck, and is unaffected by the activated effect of any monster Special Summoned from the Extra Deck.",,0.24,0.17,0.99,0.57,0.25
3113667,Heavy Metal Raiders,Spell Card,Field Spell,spell,"The first time each DARK Machine monster you control would be destroyed by battle each turn, it is not destroyed, and if you took battle damage from the battle, it gains that much ATK after damage calculation, and keeps that ATK gain as long as this card is on the field. Once per turn, if a monster you control that was originally a DARK Machine destroys a card(s) on the field by battle or card effect: You can Special Summon 1 DARK Machine monster from your hand.",,0.32,0.29,2.55,4.1,1.99
58570206,Heavy Polymerization,Spell Card,Normal Spell,spell,"Fusion Summon 1 Fusion Monster from your Extra Deck, using 3 or more monsters from your hand or field as material. You can also banish monsters from your Extra Deck as material, up to the number of monsters your opponent controls, but you lose LP equal to the total ATK of monsters banished this way, when the monster is Fusion Summoned.",Polymerization,15.41,14.66,0.0,0.0,0.0
19613556,Heavy Storm,Spell Card,Normal Spell,spell,Destroy all Spell and Trap Cards on the field.,,0.1,0.99,4.46,4.0,1.99
94016752,Herald of the Abyss,Spell Card,Normal Spell,spell,"Pay 1500 LP and declare 1 Monster Type and 1 Attribute; your opponent must send 1 face-up monster with the declared Type and Attribute from their field to the GY, if possible. For the rest of this turn, your opponent cannot activate the effects of monsters with that sent monster's name. You can only activate 1 ""Herald of the Abyss"" per turn.",Herald,0.06,0.12,2.85,0.97,0.25
84220251,Heraldry Reborn,Spell Card,Normal Spell,spell,"Target 1 ""Heraldic Beast"" monster in your Graveyard; Special Summon it.",Heraldic,0.23,0.08,0.99,0.25,0.25
57441100,Herculean Power,Spell Card,Continuous Spell,spell,"Once per turn, if your opponent controls a monster and you control no monsters, you can Special Summon 1 Level 4 or lower Gemini monster from your hand.",,0.07,0.18,0.99,0.2,0.25
4575541,Here There Be Dragons,Spell Card,Quick-Play Spell,spell,"Special Summon 1 ""Dragon Ruler"" monster from your hand, GY, or banishment, then immediately after this effect resolves, you can Xyz Summon 1 ""Dragon Ruler"" Xyz Monster using only ""Dragon Ruler"" monsters you control. During your Main Phase: You can banish this card from your GY, then target any number of your banished ""Dragon Ruler"" monsters with different Attributes; return them to the GY. You can only use 1 ""Here There Be Dragons"" effect per turn, and only once that turn.",,0.19,0.18,0.0,0.0,0.0
51412776,Heritage of the Chalice,Spell Card,Normal Spell,spell,"Add 1 ""Noble Knight"" monster or 1 ""Noble Arms"" card from your Deck or GY to your hand. If your ""Noble Knight"" monster equipped with a ""Noble Arms"" Equip Spell is destroyed by battle and sent to the GY, while this card is in your GY: You can add this card to your hand. You can only use 1 ""Heritage of the Chalice"" effect per turn, and only once that turn.",Noble Knight,4.66,4.68,5.74,3.6,2.99
48784854,Heritage of the Light,Spell Card,Continuous Spell,spell,"If a monster is Ritual, Fusion, Synchro, or Xyz Summoned, while a monster with the same card type (Ritual, Fusion, Synchro, or Xyz) is on the field: You can draw 1 card. You can only use this effect of ""Heritage of the Light"" once per turn.",,0.04,0.07,0.99,0.45,0.25
191749,Hero Flash!!,Spell Card,Normal Spell,spell,"Banish ""H - Heated Heart"", ""E - Emergency Call"", ""R - Righteous Justice"" and ""O - Oversoul"" from your Graveyard; Special Summon 1 ""Elemental HERO"" Normal Monster from your Deck. All ""Elemental HERO"" Normal Monsters you currently control can attack your opponent directly this turn.",Elemental HERO,0.08,0.07,0.99,1.83,0.39
67951831,Hero Heart,Spell Card,Normal Spell,spell,"Target 1 face-up ""Elemental HERO"" monster you control; halve its ATK until the end of this turn, but it can attack twice during this turn's Battle Phase.",Elemental HERO,0.06,0.17,1.0,1.37,0.25
75141056,Hero Mask,Spell Card,Normal Spell,spell,"Target 1 face-up monster you control; send 1 ""Elemental HERO"" monster from your Deck to the Graveyard, and if you do, that target's name becomes the sent monster's name, until the End Phase.",Elemental HERO,0.04,0.07,0.99,0.89,0.25
76442616,HERO's Bond,Spell Card,Normal Spell,spell,"If there is a face-up ""HERO"" monster on the field: Special Summon 2 Level 4 or lower ""Elemental HERO"" monsters from your hand.",Elemental HERO,0.51,1.02,2.65,4.99,1.99
32175429,Heroic Call,Spell Card,Normal Spell,spell,"Special Summon 1 Warrior monster from your hand or GY, but if you Special Summoned a non-""Heroic"" monster by this effect, negate its effects, also it cannot attack. If your LP are 500 or less: You can banish this card from your GY, then target 1 face-up monster you control; it gains 500 ATK for each ""Heroic"" card you currently control, and for each ""Heroic"" card attached to Xyz Monsters you currently control. You can only activate 1 ""Heroic Call"" per turn.",Heroic,0.09,0.17,0.99,0.39,0.25
53466826,Heroic Chance,Spell Card,Normal Spell,spell,"Target 1 face-up ""Heroic"" monster you control; this turn, double its ATK, but it cannot attack your opponent directly. You can only activate 1 ""Heroic Chance"" per turn.",Heroic,0.07,0.23,0.99,0.25,0.49
45337544,Heroic Envoy,Spell Card,Normal Spell,spell,"Add 1 ""Heroic"" monster from your Deck to your hand. If your LP are 500 or less: You can banish this card from your GY, then target 1 ""Heroic"" card in your GY; add it to your hand. You can only use each effect of ""Heroic Envoy"" once per turn.",Heroic,0.09,0.15,0.99,0.39,0.49
70422863,Hexatellarknight,Spell Card,Field Spell,spell,"Each ""tellarknight"" Xyz Monster gains 200 ATK and DEF for each Xyz Material attached to it. When a ""tellarknight"" Xyz Monster you control is targeted for an attack: You can send 1 ""tellarknight"" card from your hand to the Graveyard; negate that attack.",Tellarknight,0.08,0.13,1.1,0.25,0.25
64697431,"Hey, Trunade!",Spell Card,Normal Spell,spell,Return all Set Spells and Traps on the field to the hand.,,0.13,0.15,7.49,1.89,0.25
15555120,Hi-Speed Re-Level,Spell Card,Normal Spell,spell,"Banish 1 ""Speedroid"" monster from your Graveyard, then target 1 Synchro Monster you control; until the end of this turn, change its Level to the banished monster's Level, and it gains ATK equal to that monster's Level x 500.",Roid,0.07,0.18,0.99,0.25,0.39
52105192,Hidden Armory,Spell Card,Normal Spell,spell,Send the top card of your Deck to the GY; add 1 Equip Spell from your Deck or GY to your hand. You cannot Normal Summon/Set the turn you activate this card.,,0.11,0.13,1.95,1.78,0.39
47128571,Hidden Fangs of Revenge,Spell Card,Quick-Play Spell,spell,"Neither player can activate cards or effects in response to this card's activation. When a monster declares an attack: Destroy 2 Set cards you control, and if you do, negate that attack, then, if any Monster Cards were destroyed by this effect and sent to the GY, choose 1 and destroy as many monsters your opponent controls as possible with ATK less than or equal to that monster's DEF, then it becomes the End Phase. You can only activate 1 ""Hidden Fangs of Revenge"" per turn.",,0.07,0.12,0.99,3.41,0.49
94317736,Hidden Springs of the Far East,Spell Card,Field Spell,spell,"Once per turn, during the Main Phase 2: The turn player can activate this effect; they gain 500 LP, and until the end of this turn apply these effects.
● The Normal and Special Summons of their monsters cannot be negated.
● If they activate a Spell/Trap Card, or monster effect, that includes an effect that Special Summons a monster, that activation cannot be negated.
● Their opponent cannot target Set Spells/Traps they control with card effects, also they cannot be destroyed by their opponent's card effects.
You can only activate 1 ""Hidden Springs of the Far East"" per turn.",,0.03,0.05,1.8,5.64,0.25
70000776,Hidden Temples of Necrovalley,Spell Card,Continuous Spell,spell,"Activate only if both a ""Gravekeeper's"" monster and ""Necrovalley"" are on the field. Neither player can Special Summon monsters, except ""Gravekeeper's"" monsters. If either a ""Gravekeeper's"" monster or ""Necrovalley"" is not on the field, destroy this card.",Gravekeeper's,0.19,0.22,0.99,1.2,0.49
26232916,Hidden Village of Ninjitsu Arts,Spell Card,Field Spell,spell,"If a ""Ninja"" monster is Summoned to your field: You can target 1 ""Ninja"" monster or 1 ""Ninjitsu Art"" card in your GY; add it to your hand, but you cannot activate cards, or the effects of cards, with that name for the rest of this turn. If a ""Ninja"" monster(s) or ""Ninjitsu Art"" card(s) you control would be destroyed by battle or an opponent's card effect, you can banish 1 ""Ninja"" monster from your GY instead. You can only use each effect of ""Hidden Village of Ninjitsu Arts"" once per turn.",Ninja,0.15,0.19,2.23,1.25,1.99
25377819,Hieratic Seal of Convocation,Spell Card,Normal Spell,spell,"Add 1 ""Hieratic"" monster from your Deck to your hand.",Hieratic,0.46,0.28,0.99,1.0,0.39
39680372,Hieratic Seal of Creation,Spell Card,Normal Spell,spell,"Target 1 Dragon Xyz Monster you control; Special Summon from your Extra Deck, 1 ""Hieratic"" Xyz Monster with a different original name, by using that target as material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) You can banish this card from your GY, then target 1 ""Hieratic"" monster in your GY; Special Summon it in Defense Position. You can only use 1 ""Hieratic Seal of Creation"" effect per turn, and only once that turn.",Hieratic,0.34,0.3,1.28,0.25,1.49
51365514,Hieratic Seal of Supremacy,Spell Card,Normal Spell,spell,"Special Summon 1 ""Hieratic"" monster from your hand.",Hieratic,0.06,0.04,0.99,0.2,0.39
10248192,Hieroglyph Lithograph,Spell Card,Normal Spell,spell,"Pay 1000 Life Points. During the current Duel, your hand size limit becomes 7.",,0.21,0.12,1.25,0.25,0.25
36350300,High Ritual Art,Spell Card,Ritual Spell,spell,"This card can be used to Ritual Summon any Ritual Monster from your Deck. You must also Tribute Normal Monsters from your hand whose total Levels equal the Level of the Ritual Monster you Ritual Summon. Shuffle that Ritual Monster into the Deck during your opponent's End Phase. You can only activate 1 ""High Ritual Art"" per turn.",,0.02,0.13,0.99,0.39,0.39
46130346,Hinotama,Spell Card,Normal Spell,spell,Inflict 500 damage to your opponent.,,0.05,0.16,1.0,0.73,0.99
18027138,Hippo Carnival,Spell Card,Quick-Play Spell,spell,"Special Summon 3 ""Hippo Tokens"" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0), but they cannot be Tributed. You cannot Special Summon monsters from the Extra Deck while a ""Hippo Token"" is in a Monster Zone. For the rest of this turn after this card resolves, monsters your opponent controls cannot target monsters for attacks, except ""Hippo Tokens"".",,0.11,0.15,2.5,0.25,0.25
15462014,Hollow Giants,Spell Card,Continuous Spell,spell,"Activate this card only if both players control a monster that was Special Summoned from the Extra Deck. Negate the effects of face-up monsters Special Summoned from the Extra Deck. If a monster(s) is destroyed by battle involving 2 monsters that were Special Summoned from the Extra Deck: Send this card to the GY, also the player(s) who controlled the destroyed monster(s) takes 1000 damage.",,0.23,0.18,0.99,0.25,0.49
38552107,Horn of Light,Spell Card,Equip Spell,spell,"Increase the DEF of a monster equipped with this card by 800 points. When this card is sent from the field to the Graveyard, if you pay 500 Life Points, this card returns to the top of your Deck.",,0.03,0.05,0.99,0.2,0.25
64047146,Horn of the Unicorn,Spell Card,Equip Spell,spell,The equipped monster gains 700 ATK and DEF. When this card is sent from the field to the Graveyard: Return it to the top of the Deck.,,0.07,0.18,5.0,1.68,0.25
30339825,"Hydor, the Base of All Things",Spell Card,Normal Spell,spell,"Target 1 monster in either GY; destroy 1 WATER monster on the target's owner's field, and if you do, Special Summon that target to that field in Defense Position. If this card is in your GY, except the turn it was sent there: You can banish this card, then target 1 WATER monster in either GY; destroy 1 monster on the targeted monster's owner's field, and if you do, Special Summon that targeted monster to that field in Defense Position. You can only use 1 ""Hydor, the Base of All Things"" effect per turn, and only once that turn.",,0.04,0.05,0.0,0.0,0.0
12174035,Hydro Pressure Cannon,Spell Card,Equip Spell,spell,"Equip only to a Level 3 or lower WATER monster. If it destroys an opponent's monster by battle, send 1 random card in your opponent's hand to the Graveyard.",,0.08,0.19,0.99,0.32,0.25
80566312,Hymn of Light,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Saffira, Queen of Dragons"". You must also Tribute monsters from your hand or field whose total Levels equal 6 or more. If a Ritual Monster(s) you control would be destroyed by battle or card effect while this card is in your Graveyard, you can banish this card instead.",,0.07,0.1,0.99,0.25,0.49
83512285,Hyper Galaxy,Spell Card,Quick-Play Spell,spell,"Tribute 1 monster with 2000 or more ATK, except ""Galaxy-Eyes Photon Dragon"", then target 1 monster your opponent controls with 2000 or more ATK; Tribute it, and if you do, Special Summon 1 ""Galaxy-Eyes Photon Dragon"" from your hand, Deck, or GY. You can only activate 1 ""Hyper Galaxy"" per turn.",Galaxy-Eyes,0.57,0.31,1.5,3.7,0.49
67517351,Hyper Rank-Up-Magic Utopiforce,Spell Card,Normal Spell,spell,"Target 1 Rank 9 or lower ""Utopia"" Xyz Monster you control; Special Summon 1 Rank 10 or higher ""Utopia"" or ""Utopic"" Xyz Monster from your Extra Deck, by using that Xyz Monster you control as material. (This is treated as an Xyz Summon. Transfer its materials to the Summoned monster.) If an Xyz Monster(s) is Special Summoned by the effect of a Rank 10 or higher ""Utopia"" or ""Utopic"" Xyz Monster, while this card is in your GY (except during the Damage Step): You can target 1 of those Special Summoned monsters; attach this card to it as material. You can only use each effect of ""Hyper Rank-Up-Magic Utopiforce"" once per turn.",Rank-Up-Magic,0.28,0.37,1.49,0.73,0.49
90384300,Hypernova Burst,Spell Card,Normal Spell,spell,"Banish, face-down, from your hand and/or face-up field, 2 monsters that cannot be Normal Summoned; draw 2 cards. You can only activate 1 ""Hypernova Burst"" per turn.",,0.05,0.06,0.99,0.25,0.49
19337371,Hysteric Sign,Spell Card,Continuous Spell,spell,"When this card is activated: Add 1 ""Elegant Egotist"" from your Deck or GY to your hand. During the End Phase, if this card is in the GY because it was sent there from the hand or field this turn: Add up to 3 ""Harpie"" cards with different names from each other from your Deck to your hand. You can only use 1 ""Hysteric Sign"" effect per turn, and only once that turn.",Harpie,0.06,0.17,0.99,0.25,0.25
65569724,Ice Doll Mirror,Spell Card,Normal Spell,spell,"Send 1 WATER monster from your hand or face-up field to the GY; Special Summon 1 monster from your hand or Deck with the same name as 1 WATER monster you control, also you cannot Special Summon for the rest of this turn after this card resolves, except WATER monsters. You can banish this card from your GY; add 1 ""Ice Doll"" from your Deck or GY to your hand. You can only use each effect of ""Ice Doll Mirror"" once per turn.",,0.0,0.1,0.0,0.0,0.0
69492187,Ice Mirror,Spell Card,Normal Spell,spell,"Target 1 Level 3 or lower WATER monster you control; Special Summon 1 monster with the same name from your Deck, but you cannot Special Summon from the Extra Deck while you control that face-up Special Summoned monster.",,0.11,0.1,0.99,0.49,0.49
7142724,Icejade Cenote Enion Cradle,Spell Card,Field Spell,spell,"When this card is activated: You can add 1 of your ""Icejade"" monsters that is banished or in your GY to your hand. Once per turn, if a monster(s) is Normal or Special Summoned (except during the Damage Step): You can target 1 WATER monster you control; that monster, along with any face-up monsters your opponent currently controls, loses ATK equal to the targeted monster's original ATK, until the end of this turn. You can only activate 1 ""Icejade Cenote Enion Cradle"" per turn.",Icejade,0.12,0.06,0.99,3.28,0.39
55343303,Icejade Cradle,Spell Card,Normal Spell,spell,"Add 1 ""Icejade"" monster from your Deck to your hand with a different name from the cards you control or in your GY.",Icejade,0.11,0.16,0.99,0.49,0.49
83670388,Icejade Curse,Spell Card,Continuous Spell,spell,"While an ""Icejade"" monster and ""Icejade Cenote Enion Cradle"" are on the field, your opponent cannot activate the effects of monsters that were Summoned that turn. When a monster is destroyed by battle involving your ""Icejade"" monster: You can target 1 of those destroyed monsters; inflict damage to your opponent equal to that monster's original ATK. You can only use this effect of ""Icejade Curse"" once per turn.",Icejade,0.05,0.05,0.99,0.25,0.49
72776252,Icejade Manifestation,Spell Card,Normal Spell,spell,"If you control a WATER monster and your opponent has a monster on their field or GY: Take 1 ""Icejade"" monster from your Deck, and either send it to the GY or Special Summon it. If a face-up ""Icejade"" monster you control leaves the field by an opponent's card, except by being destroyed (and except during the Damage Step): You can banish this card from your GY, then target 1 card your opponent controls; banish it. You can only use each effect of ""Icejade Manifestation"" once per turn.",Icejade,0.05,0.06,0.99,0.0,0.39
76751255,Igknight Reload,Spell Card,Quick-Play Spell,spell,"Reveal any number of Pendulum Monsters from your hand and shuffle them into the Deck, then draw cards equal to the number of cards you shuffled into the Deck +1. For the rest of this turn after this card resolves, you cannot draw cards by card effects. You can only activate 1 ""Igknight Reload"" per turn.",Igknight,0.02,0.08,0.99,0.6,0.25
